CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.08%;652.7MiB / 7.463GiB;8.54%;4.63GB / 5.26GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;3.02%;274.4MiB / 7.463GiB;3.59%;65.9MB / 66.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.78%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.03%;212.3MiB / 7.463GiB;2.78%;9.35MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;2.99%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;2.04%;77.07MiB / 7.463GiB;1.01%;89.2MB / 98.6MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.14MiB / 7.463GiB;0.17%;1.61MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.22%;652.7MiB / 7.463GiB;8.54%;4.63GB / 5.26GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;1.77%;274.4MiB / 7.463GiB;3.59%;65.9MB / 66.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.88%;212.3MiB / 7.463GiB;2.78%;9.35MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.02%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;0.79%;76.95MiB / 7.463GiB;1.01%;89.3MB / 98.6MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.15MiB / 7.463GiB;0.17%;1.62MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.22%;652.7MiB / 7.463GiB;8.54%;4.63GB / 5.26GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;1.77%;274.4MiB / 7.463GiB;3.59%;65.9MB / 66.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.88%;212.3MiB / 7.463GiB;2.78%;9.35MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.02%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;0.79%;76.95MiB / 7.463GiB;1.01%;89.3MB / 98.6MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.15MiB / 7.463GiB;0.17%;1.62MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.06%;652.7MiB / 7.463GiB;8.54%;4.63GB / 5.26GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;2.47%;274.4MiB / 7.463GiB;3.59%;66MB / 66.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.15%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.92%;212.3MiB / 7.463GiB;2.78%;9.36MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.02%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;1.01%;76.95MiB / 7.463GiB;1.01%;89.3MB / 98.6MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.14MiB / 7.463GiB;0.17%;1.62MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.06%;652.7MiB / 7.463GiB;8.54%;4.63GB / 5.26GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;2.47%;274.4MiB / 7.463GiB;3.59%;66MB / 66.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.15%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.92%;212.3MiB / 7.463GiB;2.78%;9.36MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.02%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;1.01%;76.95MiB / 7.463GiB;1.01%;89.3MB / 98.6MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.14MiB / 7.463GiB;0.17%;1.62MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.19%;652.7MiB / 7.463GiB;8.54%;4.63GB / 5.26GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;34.67%; 313.9MiB / 7.463GiB;4.11%;66MB / 66.6MB;0B / 0B;21
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.80%;212.3MiB / 7.463GiB;2.78%;9.36MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.13%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.02%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;4.17%;78.42MiB / 7.463GiB;1.03%;89.3MB / 98.6MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.13%;13.14MiB / 7.463GiB;0.17%;1.62MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.19%;652.7MiB / 7.463GiB;8.54%;4.63GB / 5.26GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;34.67%; 313.9MiB / 7.463GiB;4.11%;66MB / 66.6MB;0B / 0B;21
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.80%;212.3MiB / 7.463GiB;2.78%;9.36MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.13%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.02%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;4.17%;78.42MiB / 7.463GiB;1.03%;89.3MB / 98.6MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.13%;13.14MiB / 7.463GiB;0.17%;1.62MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.09%;652.7MiB / 7.463GiB;8.54%;4.63GB / 5.26GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;147.89%;274.4MiB / 7.463GiB;3.59%;66MB / 66.6MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;67.32%; 987.1MiB / 7.463GiB;12.92%; 22.2MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.83%;212.3MiB / 7.463GiB;2.78%;9.37MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.02%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;16.74%; 76.73MiB / 7.463GiB;1.00%;89.5MB / 99MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.16%;13.14MiB / 7.463GiB;0.17%;1.62MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.09%;652.7MiB / 7.463GiB;8.54%;4.63GB / 5.26GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;147.89%;274.4MiB / 7.463GiB;3.59%;66MB / 66.6MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;67.32%; 987.1MiB / 7.463GiB;12.92%; 22.2MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.83%;212.3MiB / 7.463GiB;2.78%;9.37MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.02%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;16.74%; 76.73MiB / 7.463GiB;1.00%;89.5MB / 99MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.16%;13.14MiB / 7.463GiB;0.17%;1.62MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;71.03%; 781.6MiB / 7.463GiB;10.23%; 4.63GB / 5.26GB;0B / 0B;23
bc99e134b647;airflow-airflow-scheduler-1;9.46%;274.4MiB / 7.463GiB;3.59%;66MB / 66.6MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;9.49%;987.1MiB / 7.463GiB;12.92%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.12%;212.3MiB / 7.463GiB;2.78%;9.37MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.13%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;4.52%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;9.69%;77.44MiB / 7.463GiB;1.01%;89.5MB / 99.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.19%;13.14MiB / 7.463GiB;0.17%;1.62MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;71.03%; 781.6MiB / 7.463GiB;10.23%; 4.63GB / 5.26GB;0B / 0B;23
bc99e134b647;airflow-airflow-scheduler-1;9.46%;274.4MiB / 7.463GiB;3.59%;66MB / 66.6MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;9.49%;987.1MiB / 7.463GiB;12.92%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.12%;212.3MiB / 7.463GiB;2.78%;9.37MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.13%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;4.52%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;9.69%;77.44MiB / 7.463GiB;1.01%;89.5MB / 99.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.19%;13.14MiB / 7.463GiB;0.17%;1.62MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;88.36%; 1014MiB / 7.463GiB; 13.27%; 4.71GB / 5.26GB;0B / 0B;36
bc99e134b647;airflow-airflow-scheduler-1;2.78%;274.4MiB / 7.463GiB;3.59%;66.1MB / 66.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;987.1MiB / 7.463GiB;12.92%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.10%;212.3MiB / 7.463GiB;2.78%;9.38MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;18.13%; 203.7MiB / 7.463GiB;2.67%;2.67MB / 4.6GB; 0B / 0B;21
be91543aa019;airflow-db_kap-1;0.02%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;10.89%; 77.09MiB / 7.463GiB;1.01%;89.7MB / 99.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.14MiB / 7.463GiB;0.17%;1.62MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;88.36%; 1014MiB / 7.463GiB; 13.27%; 4.71GB / 5.26GB;0B / 0B;36
bc99e134b647;airflow-airflow-scheduler-1;2.78%;274.4MiB / 7.463GiB;3.59%;66.1MB / 66.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;987.1MiB / 7.463GiB;12.92%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.10%;212.3MiB / 7.463GiB;2.78%;9.38MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;18.13%; 203.7MiB / 7.463GiB;2.67%;2.67MB / 4.6GB; 0B / 0B;21
be91543aa019;airflow-db_kap-1;0.02%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;10.89%; 77.09MiB / 7.463GiB;1.01%;89.7MB / 99.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.14MiB / 7.463GiB;0.17%;1.62MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;104.18%;1.525GiB / 7.463GiB;20.43%; 4.97GB / 5.26GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;5.28%;274.4MiB / 7.463GiB;3.59%;66.1MB / 66.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.16%;987.1MiB / 7.463GiB;12.92%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.49%;212.3MiB / 7.463GiB;2.78%;9.38MB / 12MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;55.79%; 203.9MiB / 7.463GiB;2.67%;2.78MB / 4.86GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.03%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;2.70%;77.09MiB / 7.463GiB;1.01%;89.7MB / 99.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;1.19%;13.14MiB / 7.463GiB;0.17%;1.62MB / 1.38MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;104.18%;1.525GiB / 7.463GiB;20.43%; 4.97GB / 5.26GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;5.28%;274.4MiB / 7.463GiB;3.59%;66.1MB / 66.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.16%;987.1MiB / 7.463GiB;12.92%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.49%;212.3MiB / 7.463GiB;2.78%;9.38MB / 12MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;55.79%; 203.9MiB / 7.463GiB;2.67%;2.78MB / 4.86GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.03%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;2.70%;77.09MiB / 7.463GiB;1.01%;89.7MB / 99.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;1.19%;13.14MiB / 7.463GiB;0.17%;1.62MB / 1.38MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;99.06%; 2.308GiB / 7.463GiB;30.92%; 4.97GB / 5.26GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.21%;268.8MiB / 7.463GiB;3.52%;66.1MB / 66.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.83%;972.9MiB / 7.463GiB;12.73%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.04%;206.1MiB / 7.463GiB;2.70%;9.39MB / 12MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.26%;203.2MiB / 7.463GiB;2.66%;2.78MB / 4.86GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.03%;233.7MiB / 7.463GiB;3.06%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;2.60%;75.03MiB / 7.463GiB;0.98%;89.7MB / 99.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.14%;12.68MiB / 7.463GiB;0.17%;1.62MB / 1.38MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;99.06%; 2.308GiB / 7.463GiB;30.92%; 4.97GB / 5.26GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.21%;268.8MiB / 7.463GiB;3.52%;66.1MB / 66.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.83%;972.9MiB / 7.463GiB;12.73%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.04%;206.1MiB / 7.463GiB;2.70%;9.39MB / 12MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.26%;203.2MiB / 7.463GiB;2.66%;2.78MB / 4.86GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.03%;233.7MiB / 7.463GiB;3.06%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;2.60%;75.03MiB / 7.463GiB;0.98%;89.7MB / 99.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.14%;12.68MiB / 7.463GiB;0.17%;1.62MB / 1.38MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.83%; 1.792GiB / 7.463GiB;24.00%; 4.97GB / 5.26GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.95%;268.9MiB / 7.463GiB;3.52%;66.1MB / 66.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;972.4MiB / 7.463GiB;12.72%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.79%;205.5MiB / 7.463GiB;2.69%;9.39MB / 12MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.13%;203.2MiB / 7.463GiB;2.66%;2.78MB / 4.86GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.87%; 236.6MiB / 7.463GiB;3.10%;5.26GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.88%;75.34MiB / 7.463GiB;0.99%;89.7MB / 99.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;12.68MiB / 7.463GiB;0.17%;1.62MB / 1.38MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.83%; 1.792GiB / 7.463GiB;24.00%; 4.97GB / 5.26GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.95%;268.9MiB / 7.463GiB;3.52%;66.1MB / 66.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;972.4MiB / 7.463GiB;12.72%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.79%;205.5MiB / 7.463GiB;2.69%;9.39MB / 12MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.13%;203.2MiB / 7.463GiB;2.66%;2.78MB / 4.86GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.87%; 236.6MiB / 7.463GiB;3.10%;5.26GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.88%;75.34MiB / 7.463GiB;0.99%;89.7MB / 99.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;12.68MiB / 7.463GiB;0.17%;1.62MB / 1.38MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.02%; 1.792GiB / 7.463GiB;24.01%; 4.97GB / 5.27GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.70%;268.9MiB / 7.463GiB;3.52%;66.1MB / 66.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;972.4MiB / 7.463GiB;12.72%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.25%;205.5MiB / 7.463GiB;2.69%;9.4MB / 12MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.2MiB / 7.463GiB;2.66%;2.78MB / 4.86GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;29.24%; 237.6MiB / 7.463GiB;3.11%;5.26GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.55%;75.34MiB / 7.463GiB;0.99%;89.8MB / 99.4MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;12.68MiB / 7.463GiB;0.17%;1.62MB / 1.38MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.02%; 1.792GiB / 7.463GiB;24.01%; 4.97GB / 5.27GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.70%;268.9MiB / 7.463GiB;3.52%;66.1MB / 66.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;972.4MiB / 7.463GiB;12.72%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.25%;205.5MiB / 7.463GiB;2.69%;9.4MB / 12MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.2MiB / 7.463GiB;2.66%;2.78MB / 4.86GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;29.24%; 237.6MiB / 7.463GiB;3.11%;5.26GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.55%;75.34MiB / 7.463GiB;0.99%;89.8MB / 99.4MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;12.68MiB / 7.463GiB;0.17%;1.62MB / 1.38MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.93%; 1.793GiB / 7.463GiB;24.03%; 4.97GB / 5.27GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;28.40%; 271.7MiB / 7.463GiB;3.56%;66.2MB / 66.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.20%;972.4MiB / 7.463GiB;12.72%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.98%;205.5MiB / 7.463GiB;2.69%;9.4MB / 12MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;203.2MiB / 7.463GiB;2.66%;2.78MB / 4.86GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.80%; 237.8MiB / 7.463GiB;3.11%;5.27GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;4.10%;75.45MiB / 7.463GiB;0.99%;89.8MB / 99.4MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;12.69MiB / 7.463GiB;0.17%;1.63MB / 1.38MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.93%; 1.793GiB / 7.463GiB;24.03%; 4.97GB / 5.27GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;28.40%; 271.7MiB / 7.463GiB;3.56%;66.2MB / 66.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.20%;972.4MiB / 7.463GiB;12.72%; 22.3MB / 12.2MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.98%;205.5MiB / 7.463GiB;2.69%;9.4MB / 12MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;203.2MiB / 7.463GiB;2.66%;2.78MB / 4.86GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.80%; 237.8MiB / 7.463GiB;3.11%;5.27GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;4.10%;75.45MiB / 7.463GiB;0.99%;89.8MB / 99.4MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;12.69MiB / 7.463GiB;0.17%;1.63MB / 1.38MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.52%; 1.794GiB / 7.463GiB;24.04%; 4.97GB / 5.28GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.66%;271.7MiB / 7.463GiB;3.56%;66.2MB / 66.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.09%;972.4MiB / 7.463GiB;12.72%; 22.3MB / 12.2MB;0B / 0B;9
